person_id,name_cn,english_name_candidate,academy_memberships,first_domestic_academician_year,election_division,election_affiliation,official_homepage_url,verified_doi,verified_title,verified_journal,verified_year,verified_confidence,audit_status,candidate_doi,candidate_title,candidate_evidence,recommended_search_query
ACAD01739,袁隆平,Longping Yuan,CAE,1995,农业学部,湖南省农业科学院,https://www.cae.cn/cae/html/main/colys/84368456.html,,,,,,待单人精确检索,,,,Longping Yuan | 湖南省农业科学院 | 农业学部 | English journal DOI
ACAD01741,裴荣富,Rongfu Pei,CAE,1999,能源与矿业工程学部,原地矿部矿床地质研究所,https://www.cae.cn/cae/html/main/colys/65154302.html,,,,,,待单人精确检索,,,,Rongfu Pei | 原地矿部矿床地质研究所 | 能源与矿业工程学部 | English journal DOI
ACAD01745,詹启敏,Qimin Zhan,CAE,2011,医药卫生学部,中国医学科学院肿瘤研究所,https://www.cae.cn/cae/html/main/colys/78395121.html,,,,,,待单人精确检索,,,,Qimin Zhan | 中国医学科学院肿瘤研究所 | 医药卫生学部 | English journal DOI
ACAD01748,许为钢,Weigang Xu,CAE,2021,农业学部,河南省农业科学院,https://www.cae.cn/cae/html/main/colys/30750480.html,,,,,,待单人精确检索,,,,Weigang Xu | 河南省农业科学院 | 农业学部 | English journal DOI
ACAD01749,许健民,Jianmin Xu,CAE,1997,环境与轻纺工程学部,中国气象局国家卫星气象中心,https://www.cae.cn/cae/html/main/colys/37397053.html,,,,,,待单人精确检索,,,,Jianmin Xu | 中国气象局国家卫星气象中心 | 环境与轻纺工程学部 | English journal DOI
ACAD01750,许其凤,Qifeng Xu,CAE,2005,土木、水利与建筑工程学部,解放军信息工程大学,https://www.cae.cn/cae/html/main/colys/56734246.html,,,,,,待单人精确检索,,,,Qifeng Xu | 解放军信息工程大学 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01752,许唯临,Weilin Xu,CAE,2021,土木、水利与建筑工程学部,四川大学,https://www.cae.cn/cae/html/main/colys/79513594.html,,,,,,待单人精确检索,,,,Weilin Xu | 四川大学 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01756,许居衍,Juyan Xu,CAE,1995,信息与电子工程学部,中国华晶电子集团公司,https://www.cae.cn/cae/html/main/colys/34835943.html,,,,,,待单人精确检索,,,,Juyan Xu | 中国华晶电子集团公司 | 信息与电子工程学部 | English journal DOI
ACAD01757,许庆瑞,Qingrui Xu,CAE,2007,工程管理学部,浙江大学,https://www.cae.cn/cae/html/main/colys/59957626.html,,,,,,待单人精确检索,,,,Qingrui Xu | 浙江大学 | 工程管理学部 | English journal DOI
ACAD01762,许祖彦,Zuyan Xu,CAE,2001,信息与电子工程学部,中国科学院物理研究所,https://www.cae.cn/cae/html/main/colys/75121273.html,,,,,,待单人精确检索,,,,Zuyan Xu | 中国科学院物理研究所 | 信息与电子工程学部 | English journal DOI
ACAD01763,许绍燮,Shaoxie Xu,CAE,1999,能源与矿业工程学部,中国地震局地球物理研究所,https://www.cae.cn/cae/html/main/colys/06238362.html,,,,,,待单人精确检索,,,,Shaoxie Xu | 中国地震局地球物理研究所 | 能源与矿业工程学部 | English journal DOI
ACAD01765,谢世楞,Shileng Xie,CAE,1999,土木、水利与建筑工程学部,交通部第一航务工程勘察设计院,https://www.cae.cn/cae/html/main/colys/93757450.html,,,,,,待单人精确检索,,,,Shileng Xie | 交通部第一航务工程勘察设计院 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01767,谢先启,Xianqi Xie,CAE,2017,土木、水利与建筑工程学部,武汉航空港发展集团有限公司,https://www.cae.cn/cae/html/main/colys/92505120.html,,,,,,待单人精确检索,,,,Xianqi Xie | 武汉航空港发展集团有限公司 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01769,谢克昌,Kechang Xie,CAE,2003,化工、冶金与材料工程学部,太原理工大学,https://www.cae.cn/cae/html/main/colys/78243057.html,,,,,,待单人精确检索,,,,Kechang Xie | 太原理工大学 | 化工、冶金与材料工程学部 | English journal DOI
ACAD01770,谢剑平,Jianping Xie,CAE,2011,环境与轻纺工程学部,中国烟草总公司郑州烟草研究院,https://www.cae.cn/cae/html/main/colys/50708951.html,,,,,,待单人精确检索,,,,Jianping Xie | 中国烟草总公司郑州烟草研究院 | 环境与轻纺工程学部 | English journal DOI
ACAD01772,谢友柏,Youbai Xie,CAE,1994,机械与运载工程学部,西安交通大学,https://www.cae.cn/cae/html/main/colys/43741824.html,,,,,,待单人精确检索,,,,Youbai Xie | 西安交通大学 | 机械与运载工程学部 | English journal DOI
ACAD01773,谢和平,Heping Xie,CAE,2001,能源与矿业工程学部,中国矿业大学,https://www.cae.cn/cae/html/main/colys/96405922.html,,,,,,待单人精确检索,,,,Heping Xie | 中国矿业大学 | 能源与矿业工程学部 | English journal DOI
ACAD01775,谢建新,Jianxin Xie,CAE,2015,化工、冶金与材料工程学部,北京科技大学,https://www.cae.cn/cae/html/main/colys/08816500.html,,,,,,待单人精确检索,,,,Jianxin Xie | 北京科技大学 | 化工、冶金与材料工程学部 | English journal DOI
ACAD01777,谢明勇,Mingyong Xie,CAE,2021,环境与轻纺工程学部,南昌大学,https://www.cae.cn/cae/html/main/colys/03489680.html,,,,,,待单人精确检索,,,,Mingyong Xie | 南昌大学 | 环境与轻纺工程学部 | English journal DOI
ACAD01782,谢玉洪,Yuhong Xie,CAE,2021,工程管理学部,中国海洋石油集团有限公司,https://www.cae.cn/cae/html/main/colys/58232220.html,,,,,,待单人精确检索,,,,Yuhong Xie | 中国海洋石油集团有限公司 | 工程管理学部 | English journal DOI
ACAD01783,谢礼立,Lili Xie,CAE,1994,土木、水利与建筑工程学部,国家地震局工程力学研究所,https://www.cae.cn/cae/html/main/colys/34467982.html,,,,,,待单人精确检索,,,,Lili Xie | 国家地震局工程力学研究所 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01784,谢立信,Lixin Xie,CAE,2001,医药卫生学部,山东省眼科研究所,https://www.cae.cn/cae/html/main/colys/28648395.html,,,,,,待单人精确检索,,,,Lixin Xie | 山东省眼科研究所 | 医药卫生学部 | English journal DOI
ACAD01789,谭久彬,Jiubin Tan,CAE,2017,信息与电子工程学部,哈尔滨工业大学,https://www.cae.cn/cae/html/main/colys/11224492.html,,,,,,待单人精确检索,,,,Jiubin Tan | 哈尔滨工业大学 | 信息与电子工程学部 | English journal DOI
ACAD01790,谭天伟,Tianwei Tan,CAE,2011,化工、冶金与材料工程学部,北京化工大学,https://www.cae.cn/cae/html/main/colys/56834799.html,,,,,,待单人精确检索,,,,Tianwei Tan | 北京化工大学 | 化工、冶金与材料工程学部 | English journal DOI
ACAD01792,谭建荣,Jianrong Tan,CAE,2007,机械与运载工程学部,浙江大学,https://www.cae.cn/cae/html/main/colys/84654626.html,,,,,,待单人精确检索,,,,Jianrong Tan | 浙江大学 | 机械与运载工程学部 | English journal DOI
ACAD01794,谭述森,Shusen Tan,CAE,2015,土木、水利与建筑工程学部,解放军总参谋部,https://www.cae.cn/cae/html/main/colys/63568540.html,,,,,,待单人精确检索,,,,Shusen Tan | 解放军总参谋部 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01796,谭靖夷,Jingyi Tan,CAE,1997,土木、水利与建筑工程学部,中国水利水电第八工程局,https://www.cae.cn/cae/html/main/colys/71481278.html,,,,,,待单人精确检索,,,,Jingyi Tan | 中国水利水电第八工程局 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01797,谯仕彦,Shiyan Qiao,CAE,2021,农业学部,中国农业大学,https://www.cae.cn/cae/html/main/colys/50389386.html,,,,,,待单人精确检索,,,,Shiyan Qiao | 中国农业大学 | 农业学部 | English journal DOI
ACAD01798,贲德,De Ben,CAE,2001,信息与电子工程学部,信息产业部电子第十四研究所,https://www.cae.cn/cae/html/main/colys/00359700.html,,,,,,待单人精确检索,,,,De Ben | 信息产业部电子第十四研究所 | 信息与电子工程学部 | English journal DOI
ACAD01799,费爱国,Aiguo Fei,CAE,2013,信息与电子工程学部,空军装备研究院,https://www.cae.cn/cae/html/main/colys/42628684.html,,,,,,待单人精确检索,,,,Aiguo Fei | 空军装备研究院 | 信息与电子工程学部 | English journal DOI
ACAD01801,贺克斌,Kebin He,CAE,2015,环境与轻纺工程学部,清华大学,https://www.cae.cn/cae/html/main/colys/64153693.html,,,,,,待单人精确检索,,,,Kebin He | 清华大学 | 环境与轻纺工程学部 | English journal DOI
ACAD01803,贺泓,Hong He,CAE,2017,环境与轻纺工程学部,中国科学院生态环境研究中心,https://www.cae.cn/cae/html/main/colys/24311033.html,,,,,,待单人精确检索,,,,Hong He | 中国科学院生态环境研究中心 | 环境与轻纺工程学部 | English journal DOI
ACAD01806,贾伟平,Weiping Jia,CAE,2021,工程管理学部,上海交通大学附属第六人民医院,https://www.cae.cn/cae/html/main/colys/25966759.html,,,,,,待单人精确检索,,,,Weiping Jia | 上海交通大学附属第六人民医院 | 工程管理学部 | English journal DOI
ACAD01816,赵伊君,Yijun Zhao,CAE,1997,信息与电子工程学部,中国国防科技信息中心,https://www.cae.cn/cae/html/main/colys/40700214.html,,,,,,待单人精确检索,,,,Yijun Zhao | 中国国防科技信息中心 | 信息与电子工程学部 | English journal DOI
ACAD01822,赵国藩,Guofan Zhao,CAE,1997,土木、水利与建筑工程学部,大连理工大学,https://www.cae.cn/cae/html/main/colys/50869557.html,,,,,,待单人精确检索,,,,Guofan Zhao | 大连理工大学 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01825,赵宪庚,Xiangeng Zhao,CAE,2011,能源与矿业工程学部,中国工程物理研究院,https://www.cae.cn/cae/html/main/col283/2012-02/27/20120227140304047141856_1.html,,,,,,待单人精确检索,,,,Xiangeng Zhao | 中国工程物理研究院 | 能源与矿业工程学部 | English journal DOI
ACAD01828,赵振业,Zhenye Zhao,CAE,2005,化工、冶金与材料工程学部,中国航空工业第一集团公司北京航空材料研究院,https://www.cae.cn/cae/html/main/colys/18504632.html,,,,,,待单人精确检索,,,,Zhenye Zhao | 中国航空工业第一集团公司北京航空材料研究院 | 化工、冶金与材料工程学部 | English journal DOI
ACAD01829,赵振东,Zhendong Zhao,CAE,2013,农业学部,山东省农业科学院作物研究所,https://www.cae.cn/cae/html/main/colys/41985259.html,,,,,,待单人精确检索,,,,Zhendong Zhao | 山东省农业科学院作物研究所 | 农业学部 | English journal DOI
ACAD01830,赵振堂,Zhentang Zhao,CAE,2019,能源与矿业工程学部,中国科学院上海高等研究院,https://www.cae.cn/cae/html/main/colys/47039423.html,,,,,,待单人精确检索,,,,Zhentang Zhao | 中国科学院上海高等研究院 | 能源与矿业工程学部 | English journal DOI
ACAD01832,赵文智,Wenzhi Zhao,CAE,2013,能源与矿业工程学部,中国石油天然气股份有限公司,https://www.cae.cn/cae/html/main/colys/42404807.html,,,,,,待单人精确检索,,,,Wenzhi Zhao | 中国石油天然气股份有限公司 | 能源与矿业工程学部 | English journal DOI
ACAD01833,赵文津,Wenjin Zhao,CAE,2001,能源与矿业工程学部,中国地质科学院,https://www.cae.cn/cae/html/main/colys/40984320.html,,,,,,待单人精确检索,,,,Wenjin Zhao | 中国地质科学院 | 能源与矿业工程学部 | English journal DOI
ACAD01834,赵春江,Chunjiang Zhao,CAE,2017,农业学部,北京市农林科学院,https://www.cae.cn/cae/html/main/colys/35503651.html,,,,,,待单人精确检索,,,,Chunjiang Zhao | 北京市农林科学院 | 农业学部 | English journal DOI
ACAD01835,赵晓哲,Xiaozhe Zhao,CAE,2011,工程管理学部,海军大连舰艇学院,https://www.cae.cn/cae/html/main/col283/2012-02/27/20120227140304047141856_1.html,,,,,,待单人精确检索,,,,Xiaozhe Zhao | 海军大连舰艇学院 | 工程管理学部 | English journal DOI
ACAD01837,赵梓森,Zisen Zhao,CAE,1995,信息与电子工程学部,邮电部武汉邮电科学研究院,https://www.cae.cn/cae/html/main/colys/28823140.html,,,,,,待单人精确检索,,,,Zisen Zhao | 邮电部武汉邮电科学研究院 | 信息与电子工程学部 | English journal DOI
ACAD01838,赵沁平,Qinping Zhao,CAE,2013,信息与电子工程学部,教育部,https://www.cae.cn/cae/html/main/colys/42717920.html,,,,,,待单人精确检索,,,,Qinping Zhao | 教育部 | 信息与电子工程学部 | English journal DOI
ACAD01839,赵法箴,Fazhen Zhao,CAE,1995,农业学部,中国水产科学研究院黄海水产研究所,https://www.cae.cn/cae/html/main/colys/68768046.html,,,,,,待单人精确检索,,,,Fazhen Zhao | 中国水产科学研究院黄海水产研究所 | 农业学部 | English journal DOI
ACAD01841,赵煦,Xu Zhao,CAE,2001,机械与运载工程学部,中国航空武器实验训练靶场,https://www.cae.cn/cae/html/main/colys/06120442.html,,,,,,待单人精确检索,,,,Xu Zhao | 中国航空武器实验训练靶场 | 机械与运载工程学部 | English journal DOI
ACAD01849,赵连城,Liancheng Zhao,CAE,2003,化工、冶金与材料工程学部,哈尔滨工业大学,https://www.cae.cn/cae/html/main/colys/81471752.html,,,,,,待单人精确检索,,,,Liancheng Zhao | 哈尔滨工业大学 | 化工、冶金与材料工程学部 | English journal DOI
ACAD01850,赵铠,Kai Zhao,CAE,1997,医药卫生学部,北京生物制品研究所,https://www.cae.cn/cae/html/main/colys/75889860.html,,,,,,待单人精确检索,,,,Kai Zhao | 北京生物制品研究所 | 医药卫生学部 | English journal DOI
ACAD01851,赵铱民,Yimin Zhao,CAE,2021,医药卫生学部,中国人民解放军空军军医大学,https://www.cae.cn/cae/html/main/colys/48180601.html,,,,,,待单人精确检索,,,,Yimin Zhao | 中国人民解放军空军军医大学 | 医药卫生学部 | English journal DOI
ACAD01855,蹇锡高,Xigao Jian,CAE,2013,化工、冶金与材料工程学部,大连理工大学,https://www.cae.cn/cae/html/main/colys/42529695.html,,,,,,待单人精确检索,,,,Xigao Jian | 大连理工大学 | 化工、冶金与材料工程学部 | English journal DOI
ACAD01857,辛世文,Shiwen Xin,CAE,2003,农业学部,香港中文大学,https://www.cae.cn/cae/html/main/colys/62797100.html,,,,,,待单人精确检索,,,,Shiwen Xin | 香港中文大学 | 农业学部 | English journal DOI
ACAD01861,邓中翰,Zhonghan Deng,CAE,2009,信息与电子工程学部,北京中星微电子有限公司,https://www.cae.cn/cae/html/main/colys/34375328.html,,,,,,待单人精确检索,,,,Zhonghan Deng | 北京中星微电子有限公司 | 信息与电子工程学部 | English journal DOI
ACAD01865,邓宗全,Zongquan Deng,CAE,2017,机械与运载工程学部,哈尔滨工业大学,https://www.cae.cn/cae/html/main/colys/01567139.html,,,,,,待单人精确检索,,,,Zongquan Deng | 哈尔滨工业大学 | 机械与运载工程学部 | English journal DOI
ACAD01867,邓建军,Jianjun Deng,CAE,2017,能源与矿业工程学部,中国工程物理研究院,https://www.cae.cn/cae/html/main/colys/51426833.html,,,,,,待单人精确检索,,,,Jianjun Deng | 中国工程物理研究院 | 能源与矿业工程学部 | English journal DOI
ACAD01869,邓秀新,Xiuxin Deng,CAE,2007,农业学部,华中农业大学,https://www.cae.cn/cae/html/main/colys/37894835.html,,,,,,待单人精确检索,,,,Xiuxin Deng | 华中农业大学 | 农业学部 | English journal DOI
ACAD01871,邓运华,Yunhua Deng,CAE,2015,能源与矿业工程学部,中海油研究总院,https://www.cae.cn/cae/html/main/colys/58090850.html,,,,,,待单人精确检索,,,,Yunhua Deng | 中海油研究总院 | 能源与矿业工程学部 | English journal DOI
ACAD01872,邓铭江,Mingjiang Deng,CAE,2017,土木、水利与建筑工程学部,新疆额尔齐斯河流域开发工程建设管理局,https://www.cae.cn/cae/html/main/colys/01507976.html,,,,,,待单人精确检索,,,,Mingjiang Deng | 新疆额尔齐斯河流域开发工程建设管理局 | 土木、水利与建筑工程学部 | English journal DOI
ACAD01874,邓龙江,Longjiang Deng,CAE,2021,化工、冶金与材料工程学部,电子科技大学,https://www.cae.cn/cae/html/main/colys/64493006.html,,,,,,待单人精确检索,,,,Longjiang Deng | 电子科技大学 | 化工、冶金与材料工程学部 | English journal DOI
